Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Engineer,-1,"Nível: Analista
Área: Tecnologia da Informação
Escolaridade: Graduação - Tecnologia da Informação - Completo
Tipo de contrato: CLT
Jornada de trabalho: Segunda a sexta, 8hs/dia

Responsabilidades e Experiências desejáveis:
Se você é apaixonado por Tecnologia e respira Inovação venha fazer parte do nosso time! AS MELHORES VAGAS DE TECNOLOGIA ESTÃO AQUI!

Responsabilidades e atribuições:
O Data Engineer será responsável por construir e gerenciar pipelines de stream de dados e desenvolver algoritmos para consolidação e geração de informações do uso da frota. Além disso, também deve analisar grande volume da dados e arquitetura para suportar crescimento exponencial e trabalhar bem em equipe, colaborado com colegas e o negócio oferecendo insights para tomadas de decisões.

Requisitos e qualificações:
Conceitos de dados: Data stream, data warehouse, data lake, data visualization
Domínio completo de dados relacionais e não relacionais (SQL e NoSQL)
Domínio em uma linguagem de programação (Python, Java, Scala, etc)
Experiências que são diferenciais:
AWS Redshift ou outro data warehouse
Apache AirFlow
Ferramenta de visualização (PowerBI, Qlik, Tableau etc
Ferramentas de stream e análise de dados (Kafka, Apache Spark, Flink)
AWS
Informações adicionais:
Benefícios oferecidos pela empresa e modelo de contratação CLT;
Desconto especial no aluguel de carros e compra de veículos seminovos
Gympass
Participação nos Lucros e Resultados (PLR)
Plano de Saúde
Plano Odontológico
Previdência Privada
Rede de benefícios e descontos Allya
Seguro de Vida
Vale Alimentação
Vale Transporte
Universidade Localiza (treinamentos online para seu desenvolvimento)
Programa de Apoio a Gestantes.",-1,MP HR Solutions,Curitiba,-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer,-1,"Nível: Analista
Área: Tecnologia da Informação
Escolaridade: Graduação - Tecnologia da Informação - Completo
Tipo de contrato: CLT
Jornada de trabalho: Segunda a sexta, 8hs/dia

Responsabilidades e Experiências desejáveis:
Se você é apaixonado por Tecnologia e respira Inovação venha fazer parte do nosso time! AS MELHORES VAGAS DE TECNOLOGIA ESTÃO AQUI!

Responsabilidades e atribuições:
O Data Engineer será responsável por construir e gerenciar pipelines de stream de dados e desenvolver algoritmos para consolidação e geração de informações do uso da frota. Além disso, também deve analisar grande volume da dados e arquitetura para suportar crescimento exponencial e trabalhar bem em equipe, colaborado com colegas e o negócio oferecendo insights para tomadas de decisões.

Requisitos e qualificações:
Conceitos de dados: Data stream, data warehouse, data lake, data visualization
Domínio completo de dados relacionais e não relacionais (SQL e NoSQL)
Domínio em uma linguagem de programação (Python, Java, Scala, etc)
Experiências que são diferenciais:
AWS Redshift ou outro data warehouse
Apache AirFlow
Ferramenta de visualização (PowerBI, Qlik, Tableau etc
Ferramentas de stream e análise de dados (Kafka, Apache Spark, Flink)
AWS
Informações adicionais:
Benefícios oferecidos pela empresa e modelo de contratação CLT;
Desconto especial no aluguel de carros e compra de veículos seminovos
Gympass
Participação nos Lucros e Resultados (PLR)
Plano de Saúde
Plano Odontológico
Previdência Privada
Rede de benefícios e descontos Allya
Seguro de Vida
Vale Alimentação
Vale Transporte
Universidade Localiza (treinamentos online para seu desenvolvimento)
Programa de Apoio a Gestantes.",-1,MP HR Solutions,Curitiba,-1,-1,-1,-1,-1,-1,-1,-1
DATA ENGINEER,-1,"ABOUT COBBLESTONE

Cobblestone Energy is an independent trading firm. Founded in 2017, we are part of the next generation of companies defining the future of global commodity trading. Although we have experienced very strong growth so far, we are still near the start of our journey. We have ambitions to go a lot further.

Energy in one form or another is fundamental to almost all the world's economic activities. By understanding the demand, supply, and logistics of these commodities, we can better understand the world.

We specialise in the proprietary trading of the short-term wholesale electricity markets across Europe. We make use of advanced data analytics and extensive research to drive profitable decision making, trading enough electricity every day to power a small country and growing every day. Technology and risk management form the backbone of our business.

Over the years we have grown organically. As part of our journey to be the best in all markets we enter, we would like to welcome a Data Engineer into our team. They will already be on a successful career path and looking to take the next step with increased responsibility and be a part of our growth story.

Cobblestone Values:
Lifelong learning with continuous reflection
Independent thinking through a meritocracy of ideas
The team is more important than the individual
Being the best in any market we enter
Hiring and keeping only the most effective people
Job Description

At Cobblestone Energy we are on a mission to build the most advanced European electricity trading and analytics platform, with our technology being used by our teams of commercial traders to create significant value. Being the Data Engineer of our team, you will work on exciting challenges that come with large-scale data processing, automation, and analytics. We work in an agile and highly collaborative environment and challenge the norms of traditional business leadership. We are looking for enthusiastic and resourceful engineers who are passionate about building highly reliable and performance data processing solutions. You want to help the commercial team make data-informed decisions, have a curious mindset, and are motivated to understand our business better. Developing a strong domain knowledge of our industry over time is key to long term success in this role.

This is a rare opportunity to take a leading role in the growth of a major player in the European Electricity Markets. We are looking for someone who would be committed to the long-term success of the business. We operate in the European Energy markets, but our commercial trading operations are in Dubai, UAE. This role will be recruited and on-boarded remotely. Work shall be done from your home country with periodic travels to Dubai in which case Cobblestone Energy shall handle all visa and paperwork issues on your behalf.

We are looking for an experienced Data Engineer to join our Tech team at Cobblestone Energy. You will be responsible for the server side of our applications and you will be also participating in setting the right Infrastructure and developing the needed tools for our Analytics.

If you have excellent programming skills, strong problem-solving skills, and a passion for developing and improving applications utilizing cutting edge technologies, then we would like to meet you.

Job Location:

It can be in our Dubai office or remotely with periodic travel to Dubai

Office Location:

Jumeirah Business Centre 2, Cluster V, Jumeirah Lake Towers, Dubai, United Arab Emirates

Responsibilities
Gather and address technical and design requirements.
Refactor existing applications to optimize its performance through setting the appropriate architecture and integrating the best practices and standards.
Participate in the entire application life-cycle mainly focusing on coding, debugging, and testing.
Troubleshoot and debug applications.
Support the developers through training and transfer of knowledge.
Mentor the developers and assist in the management of the team.
Requirements
BSc degree in Computer Science/Computer Engineering. Masters is a plus.
5+ years of experience as a Data Engineer.
5+ years of work experience in Java and Python.
Strong knowledge in Kafka/ Kinesis/ Redshift/ Spark is a big plus.
3+ years of experience in developing APIs (REST & SOAP protocols).
3+ years of experience in using AWS cloud and its resources/services.
Strong experience in Relational Databases (MySQL, SQL Server, PostgreSQL) and non-relational databases (Mongo DB, Cassandra. etc.)
Strong knowledge in Continuous Integration & Continuous Deployment (CI/CD) utilizing Docker containers.
Previous experience in automated testing including unit testing & UI testing.
Strong in-depth understanding of the entire web development process (design, development, and deployment)
Strong competencies in algorithms and software architecture.
Familiarity with front-end languages (e.g., HTML, JavaScript, and CSS)
Excellent analytical, time management and teamwork skills.
Some videos for your reference:

Who is Elexon? For the UK market, they are the system administrator.

https://www.youtube.com/watch?v=A5j-S6VGqpw#action=share

Some general information about electricity trading arrangements in the UK

https://youtu.be/UDv04q3U6e0

Elexon sushi video. Tries to explain the balancing of the UK's electricity grid

https://vimeo.com/65768597

The videos above are UK centric, but our current interest is Europe wide. Feel free to research the other markets. This is a longer video that to me explains why there is such large opportunity going forward for the electricity traders who are able to efficiently analyse supply and demand fundamentals and move power between countries, for the benefit of all.

https://youtu.be/gacGuWjqKco.

Once Europe is conquered, we do genuinely intend on going global. The American power markets look next on the plate, followed by the Australian and Japanese.",4.3,"Cobblestone Energy
4.3",Rio de Janeiro,-1,1 to 50 Employees,2016,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$10 to $25 million (USD),-1
DATA ENGINEER,-1,"ABOUT COBBLESTONE

Cobblestone Energy is an independent trading firm. Founded in 2017, we are part of the next generation of companies defining the future of global commodity trading. Although we have experienced very strong growth so far, we are still near the start of our journey. We have ambitions to go a lot further.

Energy in one form or another is fundamental to almost all the world's economic activities. By understanding the demand, supply, and logistics of these commodities, we can better understand the world.

We specialise in the proprietary trading of the short-term wholesale electricity markets across Europe. We make use of advanced data analytics and extensive research to drive profitable decision making, trading enough electricity every day to power a small country and growing every day. Technology and risk management form the backbone of our business.

Over the years we have grown organically. As part of our journey to be the best in all markets we enter, we would like to welcome a Data Engineer into our team. They will already be on a successful career path and looking to take the next step with increased responsibility and be a part of our growth story.

Cobblestone Values:
Lifelong learning with continuous reflection
Independent thinking through a meritocracy of ideas
The team is more important than the individual
Being the best in any market we enter
Hiring and keeping only the most effective people
Job Description

At Cobblestone Energy we are on a mission to build the most advanced European electricity trading and analytics platform, with our technology being used by our teams of commercial traders to create significant value. Being the Data Engineer of our team, you will work on exciting challenges that come with large-scale data processing, automation, and analytics. We work in an agile and highly collaborative environment and challenge the norms of traditional business leadership. We are looking for enthusiastic and resourceful engineers who are passionate about building highly reliable and performance data processing solutions. You want to help the commercial team make data-informed decisions, have a curious mindset, and are motivated to understand our business better. Developing a strong domain knowledge of our industry over time is key to long term success in this role.

This is a rare opportunity to take a leading role in the growth of a major player in the European Electricity Markets. We are looking for someone who would be committed to the long-term success of the business. We operate in the European Energy markets, but our commercial trading operations are in Dubai, UAE. This role will be recruited and on-boarded remotely. Work shall be done from your home country with periodic travels to Dubai in which case Cobblestone Energy shall handle all visa and paperwork issues on your behalf.

We are looking for an experienced Data Engineer to join our Tech team at Cobblestone Energy. You will be responsible for the server side of our applications and you will be also participating in setting the right Infrastructure and developing the needed tools for our Analytics.

If you have excellent programming skills, strong problem-solving skills, and a passion for developing and improving applications utilizing cutting edge technologies, then we would like to meet you.

Job Location:

It can be in our Dubai office or remotely with periodic travel to Dubai

Office Location:

Jumeirah Business Centre 2, Cluster V, Jumeirah Lake Towers, Dubai, United Arab Emirates

Responsibilities
Gather and address technical and design requirements.
Refactor existing applications to optimize its performance through setting the appropriate architecture and integrating the best practices and standards.
Participate in the entire application life-cycle mainly focusing on coding, debugging, and testing.
Troubleshoot and debug applications.
Support the developers through training and transfer of knowledge.
Mentor the developers and assist in the management of the team.
Requirements
BSc degree in Computer Science/Computer Engineering. Masters is a plus.
5+ years of experience as a Data Engineer.
5+ years of work experience in Java and Python.
Strong knowledge in Kafka/ Kinesis/ Redshift/ Spark is a big plus.
3+ years of experience in developing APIs (REST & SOAP protocols).
3+ years of experience in using AWS cloud and its resources/services.
Strong experience in Relational Databases (MySQL, SQL Server, PostgreSQL) and non-relational databases (Mongo DB, Cassandra. etc.)
Strong knowledge in Continuous Integration & Continuous Deployment (CI/CD) utilizing Docker containers.
Previous experience in automated testing including unit testing & UI testing.
Strong in-depth understanding of the entire web development process (design, development, and deployment)
Strong competencies in algorithms and software architecture.
Familiarity with front-end languages (e.g., HTML, JavaScript, and CSS)
Excellent analytical, time management and teamwork skills.
Some videos for your reference:

Who is Elexon? For the UK market, they are the system administrator.

https://www.youtube.com/watch?v=A5j-S6VGqpw#action=share

Some general information about electricity trading arrangements in the UK

https://youtu.be/UDv04q3U6e0

Elexon sushi video. Tries to explain the balancing of the UK's electricity grid

https://vimeo.com/65768597

The videos above are UK centric, but our current interest is Europe wide. Feel free to research the other markets. This is a longer video that to me explains why there is such large opportunity going forward for the electricity traders who are able to efficiently analyse supply and demand fundamentals and move power between countries, for the benefit of all.

https://youtu.be/gacGuWjqKco.

Once Europe is conquered, we do genuinely intend on going global. The American power markets look next on the plate, followed by the Australian and Japanese.",-1,"Cobblestone Energy
4.3",Rio de Janeiro,-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer,-1,"Somos uma HealthTech focada em dados!

Transformamos os dados na melhor experiência em saúde para pessoas, profissionais e organizações. Aplicamos algoritmos próprios de Inteligência Artificial, Machine Learning e Data Science, bem como outras técnicas focadas na experiência do usuário. Nosso propósito é tornar a saúde mais integrada e acessível para todos.

Isso não é uma lista de requisitos. Nós buscamos talentos todos os dias, portanto o que importa é que você se identifica com a vaga e com nosso propósito a partir do seu background, e entende que você pode crescer com a gente.

Responsabilidades e atribuições
Experiência com ETL e tecnologias warehousing;
Entendimento sólido de arquitetura de sistemas, especialmente aqueles voltados a aplicações intensivas de dados;
Pode construir e gerenciar pipelines;
Conhecimento hábil de redes de computadores e sistemas distribuídos.
Requisitos e qualificações
Conhecimento em cloud providers como AWS, GCP e Azure;
Experiência com Airflow;
Atenção à segurança , e entende conceitos básicos de threat modeling e cryptography e security-first;
Escreve SQL queries usando WITH clauses ao invés de sub-queries;
Inglês, leitura e escrita.
Informações adicionais
Pacote salarial competitivo
Ambiente dinâmico e com possibilidade de crescimento (sempre)
Horário flexível
Plano de saúde (reembolso)
Auxílio home-office (monitor, cadeira, reembolso de internet)
Contratação CLT ou PJ",3.9,3778,Florianópolis,-1,501 to 1000 Employees,2011,Company - Private,Internet,Information Technology,$25 to $50 million (USD),-1
Staff Data Analytics Engineer,-1,"We're looking for a talented and passionate Staff Data Analytics Engineer, to join Wildlife's Analytics Engineering team in São Paulo, Brazil.

The Analytics Engineering team is responsible for enabling a strong data-driven culture in the company. Our mission is to empower people to answer their questions and back their decisions with data, and we do this via a high-performance, high-quality robust platform for Analytics that can serve all teams from Game Development to People Analytics and FP&A. We love working with large datasets, low latency data systems, and meaningful business use cases.

We know that the work we do has a high impact on our company's success and culture. The right person for this position is curious by nature, and comfortable in a ""take the initiative"" environment, loves solving problems, and can thrive in a fast and growing business.

What you'll do
Work proactively and closely with many teams (data scientists, product, marketing analysts, etc) to improve our Analytics Platform always aiming to create awesome and scalable solutions that deliver measurable results to our customers;
Deeply understand the challenges of working with and analyzing data so that we are able to abstract complexity and empower even more our clients in their data endeavors;
Be responsible for the overall performance and quality being delivered by our Analytics Platform in order to design and lead the execution of improvements;
Work closely with team members and also people from other departments in order to lift their technical knowledge and performance as well as improving our interfaces;
Translate and lead implementation of requirements seeking to improve the user and developer experience of our Analytics Platform.
What you'll need
BS in Computer Science or a related field;
Strong engineering culture;
Highly skilled programmer with SQL proficiency;
Experience with Data Lake and/or Warehouse design;
Experience with Cloud Computing Services (AWS, GCP, etc);
Experience working with and leading others through projects execution;
Knowledge and experience with Python, Scala, Spark, Flink, or Airflow are a differential;
Experience with and knowledge about Data Visualization tools (Looker, Tableau, etc) are also a differential.
Who you are
You are an autonomous independent thinker;
You are a resourceful person with a go-getter attitude;
You are passionate about the data industry and thirsty for innovation;
You are not afraid to propose and explore new initiatives;
You are a determined and persistent leader who wants to deliver results;
You are flexible, bold, and excited to help build something awesome and share it with the world;
You understand the impact of a highly-satisfied, excited team;
You are passionate about working on and solving problems;
You are a team player. You're willing to help out wherever needed;
About Wildlife


Wildlife is one of the leading mobile game developers and publishers in the world. We have released more than 60 titles, reaching billions of people around the globe. Today, we have offices in Brazil, Argentina, Ireland, and the United States. Here, we create games that will excite, intrigue, and engage our players for years to come!

Equal Opportunity


Wildlife is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, colour, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state, and local law.

Wildlife is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at recruitment@wildlifestudios.com.",4.2,"Wildlife Studios
3.9",São Paulo,-1,10000+ Employees,1984,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
Mobile Developer - Senior Software Engineer Xamarin .NET,-1,"Mobile Developer - Senior Software Engineer Xamarin .NET
Be a part of a team that’s ensuring Dell Technologies' product integrity and customer satisfaction. Our IT Software Engineer team turns business requirements into technology solutions by designing, coding and testing/debugging applications, as well as documenting procedures for use and constantly seeking quality improvements.
Join us as a Senior Software Engineer on our Information Technology team in Brazil to do the best work of your career and make a profound social impact.

What you’ll achieve
As an IT Senior Software Engineer, you will deliver products and improvements for a changing world. Working at the cutting edge, you will craft and develop software for platforms, peripherals, applications and diagnostics — all with the most sophisticated technologies, tools, software engineering methodologies and partnerships.

You will:
Design specifications for high availability and highly scalable applications which will be used by both internal and external customers
Work with clients and business analysts to settle software requirements and system impacts
Manage projects with small to moderate budgets; may perform in project leadership role and/or supervise the activities of lower-level personnel
Conduct and supervise production launches and post-launch support, coordinating with geographically distributed teams in conference calls

Take the first step towards your dream career
Every Dell Technologies team member brings something unique to the table. Here’s what we are looking for with this role:

Essential Requirements
Broad knowledge of application programming and procedures to tackle complex problems with hands-on experience in mobile development in Xamarin and .Net
Strong understanding of intersystem dependency around primary applications and multiple secondary applications
Sophisticated diagnostic and problem-solving skills
Excellent team player, yet capable of managing multiple solo projects at once
Ability to quickly adapt to new information and develop comprehensive knowledge of systems being tested.
Contribute to the design and architecture of new or re-engineered software.

Desirable Requirements
Bachelor’s degree or equivalent
Validated experience in testing/coding/IT software

Here’s our story; now tell us yours
Dell Technologies helps organizations and individuals build a brighter digital tomorrow. Our company is made up of more than 150,000 people, located in over 180 locations around the world. We’re proud to be a diverse and inclusive team and have an endless passion for our mission to drive human progress.

What’s most important to us is that you are respected, feel like you can be yourself and have the opportunity to do the best work of your life - while still having a life. We offer excellent benefits, bonus programs, flexible work arrangements, a variety of career development opportunities, employee resource groups, and much more.

We started with computers, but we didn’t stop there. We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio for the data era. Join us and become a part of what’s next in technology, starting today.

You can also learn more about us by reading our latest Diversity and Inclusion Report and our plan to make the world a better place by 2030 here.

Application closing date: 26 February 2021

Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Dell encourages applicants of all ages. Read the full Equal Employment Opportunity Policy here.",4.4,"Dell Technologies
4.2",Eldorado do Sul,-1,5001 to 10000 Employees,1983,Company - Public,-1,-1,$5 to $10 billion (USD),-1
Data Center Chief Engineer,-1,"Basic Qualifications
Bachelor in Electrical/Mechanical Engineering or related area.
Relevant electrical or mechanical experience.
Relevant data center or mission critical facilities experience (example: hospital, military facility, public safety facility, etc.) .
English
How would you like to be a part of Earth’s most customer-centric company? You would work with teams of front-line responders who support the operations of some of the world’s most powerful data centers. Our Data Center Engineering Operations team maintain and operate our critical infrastructure systems so that they are prepared to stand up against any situation.

AWS has the world’s largest cloud computing portfolio. As an Amazonian you will work in some of the most sophisticated, safe, and secure data centers in the world. Our Chief Engineers help keep them that way by working with the brightest minds from around the globe to help test, implement the newest technology, and work practices to meet the demands of a changing market.

We have a passion for learning and evolving, it’s how we have helped define ourselves as leaders in the industry. Let’s work hard, have fun, and make history!

Day in the Life of a Chief Engineer

Operate independently with limited direct management.
Act as an escalation point for all facilities-related issues.
Oversee operation and management of routine and emergency services on a variety of critical systems such as: switchgear, generators, UPS systems, power distribution equipment, chillers, cooling towers, computer room air handlers, building monitoring systems, etc.
Drive projects with moderate complexity.
Perform root cause analysis of equipment failures.
Provide training and guidance to Engineering Operations Technicians and responsible for working with Facility Manager (FM) to set team culture.
Responsible for events simulation (drills) that are site specific, identifying team/individual areas for improvement. Also responsible for working with FM to help improve on the identified weakness.
Create, deploy and ensure compliance for new standard practices for Engineering Operations Technicians, and vendor support teams.
Establish site performance benchmarks, conduct analyses as well as prepare reports on all aspects of the critical facility operations and maintenance.
Communicate complex technical information to a non-technical audience.
May assist in the design and build out of new facilities.
Work with other datacenter managers and business leaders to coordinate projects, manage capacity and optimize site safety, performance, reliability and efficiency.
Respond to out of hours emergency calls – second level escalation point for Data Center facilities related issues / failures.
Working outside of normal business hours for routine maintenance as required.
Some travel may be required.
Walk job sites in uneven terrain. Maintain balance and perform construction tasks while on a ladder.
Regularly lift and/or move up to 18Kg independently and participate in group lifts for 18Kg+.
Regularly walk, use hands and fingers, handle or touch, reach with hands and arms, stoop, kneel, crouch or crawl.
Preferred Qualifications
Relevant Data Center Engineering Experience.
Fluent English
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",4.4,"A100 ROW Servicos De Dados BRA
4.4",Jundiaí,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Data Engineer,-1,"Somos uma HealthTech focada em dados!

Transformamos os dados na melhor experiência em saúde para pessoas, profissionais e organizações. Aplicamos algoritmos próprios de Inteligência Artificial, Machine Learning e Data Science, bem como outras técnicas focadas na experiência do usuário. Nosso propósito é tornar a saúde mais integrada e acessível para todos.

Isso não é uma lista de requisitos. Nós buscamos talentos todos os dias, portanto o que importa é que você se identifica com a vaga e com nosso propósito a partir do seu background, e entende que você pode crescer com a gente.

Responsabilidades e atribuições
Experiência com ETL e tecnologias warehousing;
Entendimento sólido de arquitetura de sistemas, especialmente aqueles voltados a aplicações intensivas de dados;
Pode construir e gerenciar pipelines;
Conhecimento hábil de redes de computadores e sistemas distribuídos.

Requisitos e qualificações
Conhecimento em cloud providers como AWS, GCP e Azure;
Experiência com Airflow;
Atenção à segurança , e entende conceitos básicos de threat modeling e cryptography e security-first;
Escreve SQL queries usando WITH clauses ao invés de sub-queries;
Inglês, leitura e escrita.

Informações adicionais
Pacote salarial competitivo
Ambiente dinâmico e com possibilidade de crescimento (sempre)
Horário flexível
Plano de saúde (reembolso)
Auxílio home-office (monitor, cadeira, reembolso de internet)
Contratação CLT ou PJ",5.0,"A100 ROW Servicos De Dados BRA
4.4",Florianópolis,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
C# | .Net Senior Software Engineer – Finance Operations,-1,"C# | .Net Senior Software Engineer – Finance Operations
The Software Engineering team delivers next-generation software application enhancements and new products for a changing world. Working at the cutting edge, we design and develop software for platforms, peripherals, applications and diagnostics — all with the most advanced technologies, tools, software engineering methodologies and the collaboration of internal and external partners.
Join us as an Engineer on our Software Engineer team in Brazil to do the best work of your career and make a profound social impact.
Key Responsibilities
As a software engineer in the LATAM Finance IT teams, you will work with challenging and innovative projects, participating in agile teams that will give you the opportunity to learn and put your knowledge into practice in a collaborative environment.
You will
Develop software in an agile team;
Participate in various technology projects;
Create technology solutions for business problems;
Essential Requirements
Experience with C# or .Net
Knowledge of JavaScript, ASP .NET Core, Angular, Typescript or another UI Framework (As React or Vue)
CI/CD experience towards create/change automated builds and releases
Unit Testing notion
English skills
Desirable Requirements
Experience with Source Code repositories
Cloud Computing experience
Good communications and problem solving
Dell Technologies is a unique family of businesses that helps organizations and individuals build their digital future and transform how they work, live and play—providing customers with the industry’s broadest and most innovative technology and services portfolio. We value our customers, winning together, innovation, results and integrity. Grow your career with a highly competitive salary, bonus programs, world-class benefits and unparalleled learning and development opportunities— all at a company that is proud to be diverse and inclusive. Learn more on how we are closing the diversity gap.
Closing date: 26 February 2021
Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Dell encourages applicants of all ages. Read the full Employment Opportunity Policy here.
Software Engineer - C# .NET - Senior Analyst
Eldorado do Sul - RS
Dell LATAM Finace IT Application Development organization is seeking a software developer with around 2 years of market experience to join an energetic, fast paced environment. You will work on teams using agile methodologies, development best practices, modern application frameworks on projects used by Invoicing, Tax, Accounting, Sales and Inventory teams while interacting with several global applications focused on Brazil customers.
Desired skills for the position:
C#.NET development experience
Design patterns and programming best practices
Javascript
Knowledge about ASP.NET Core, Angular, TypeScript or other UI Framework like React ou Vue
CI/CD notions to create and perform changes on automated build and release
Understand the cloud technology as Foundry, AWS, Azure, Heroku or similar technologies
SQL experience on relational databases (Oracle, Sql Server, MySql and so)
Good communication, problem solving skills
Experience on creating technical documentation
Familiarity or experience on Unit Testing
Intermediate English (read/write)
Experience on working on source code repositories (Git, TFS, SVN, others)",4.2,"Dell Technologies
4.2",Eldorado do Sul,-1,10000+ Employees,1984,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
Senior Software Development Engineer - Data science team,-1,"Basecone , a Wolters Kluwer Tax & Accounting Europe company, is a vibrant and dynamic place to work. We push boundaries and challenge each other every day. We collaborate across disciplines, trying to achieve that common goal: to develop, launch and maintain state-of-the-art Solutions. Solutions that effectively address real business problems and provide the best customer experience out there. Solutions that you and your team can be proud of at the end of the day.
At Basecone we believe our people are the heart and soul of our company. We value everyone’s input and believe in a commonly agreed commitment. We offer a no-nonsense environment, in which professionalism, fun and open communication are key elements.
About the role:
Basecone is looking for a passionate Software Development Engineer to join our Data science team . The ideal candidate has several years of experience with .NET and an ambition to raise the bar for developing cutting-edge technologies and solutions that give Basecone and its customers a world-class product.
Qualifications:
Hands-on software development in .NET (C#).
Well-rounded background in .NET development including work using the .NET MVC Framework, WebApi and .NET Core.
Self-managed and motivated.
Ability/Motivation to work in an Agile Scrum team, and to push the team towards the sprint goal.
Ability to coordinate effectively with other team members on User Stories’s shared responsibilities.
Strong opinion and continuous evaluation of new technologies and software products.
You know the difference between a tightly coupled and loosely coupled systems.
Microservices & others.
Experience with public cloud providers, such as AWS or Azure.
Experience with Docker containers and/or Kubernetes is a plus.
Experience with serverless architecture is considered a plus.
Experience with backend coding using Python is nice to have.
5+ years hands-on programming experience with server-side web technologies, object oriented or scripting languages as Java, C#, .NET, ASP, and related languages SQL, XML, JSON, XAML, etc.
Strong analytical and problem–solving ability.
Creatively handle challenges and obstacles, innovating solutions balancing both immediate needs with longer-term ownership and maintenance of application being developed.
Working knowledge and experience with software development best practices and standards.
Excellent communication skills in English, both written and spoken.
What we offer:
Very competitive salary. We want to build a great team, and we want to get those who are the best at what they do.
Work with a perfect knowledge balanced team, across The Netherlands and Portugal.
Experience working for an international company, with a strong focus on the actual IT working methodologies and mentality.
A working environment where your team and manager understands that it’s important to spend time thinking on a solution, rather than rushing into the first one that comes to mind; an environment where refactoring and rebuilding are seen as sometimes necessary; an environment where the team is the one truly responsible for coming up with a solution, rather than implement one that was imposed.",3.5,"Wolters Kluwer
3.5",Bom Sucesso,-1,10000+ Employees,1836,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),-1
