Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
"R&D Engineer, Sr I",-1,"Business Title
R&D Engineer, Sr I

18-Dec-2020

Requisition Number
27969BR

Job Description and Requirements
Responsible for designing, developing, troubleshooting, or debugging software programs. Develops software tools including operating systems, compilers, routers, networks, utilities, databases and internet-related tools, etc. Determines hardware compatibility and/or influences hardware design.

Experience in programming software for operating systems, utilizing machine assembly and/or job control languages, and some knowledge of software capabilities. Designs algorithms and data structures. Experience on development of complex software projects, familiarity with C/C++ coding, and a strong background in data structures and algorithms. Has strong desires to learn and explore new technologies and demonstrates good analysis and problem-solving skills. Prior knowledge and experience of CAD tool development are required.

Typically requires a minimum of 5 years of related experience. Possesses a solid understanding of specialization area plus working knowledge of one other related area. Resolves issues in creative ways. Exercises independent judgment in selecting methods and techniques to obtain solutions. Executes projects from start to completion. Contributes to moderately complex aspects of a project. Determines and develops recommendations to solutions. Works on team-driven or task-oriented projects. May guide more junior peers with aspects of their job. Networks with senior internal and external personnel in own area of expertise.

Hiring Location
CHILE - Chile, CHILE - Santiago

Hire Type
Employee

Job Category
Engineering

Country
Chile",4.1,"Synopsys
4.1",Chile,-1,10000+ Employees,1986,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
Data Engineer (español),-1,"En esta función, trabajará como ingeniero de Google Cloud. Ayudando a los clientes al proporcionar las mejores prácticas sobre implementaciones de nube básicas seguras, aprovisionamiento automatizado de infraestructura y aplicaciones, arquitecturas de aplicaciones listas para la nube y más. Se asegurará de que los clientes reciban lo mejor de lo que Google Cloud puede ofrecer, y se asegurará de que los clientes tengan la mejor experiencia al migrar, crear, modernizar y mantener aplicaciones en Google Cloud.
Habilidades requeridas
Licenciatura en Informática o experiencia similar.
Experiencia en la escritura de software en uno o más idiomas (por ejemplo, Java, Python, etc.).
Años de diseño y desarrollo de aplicaciones en un entorno de nube
Experiencia desarrollando aplicaciones usando contenedores, Kubernetes, service mesh (Istio, Solo)
preferiblemente en GCP.
Experiencia en Big Data / analítica / análisis de información / gestión de bases de datos en la nube
Experiencia práctica con los servicios de GCP mediante GCP Console o Deployment Manager.
Competente en BigQuery, Dataprep y Dataflow.
Experiencia en cualquiera de las plataformas de transmisión de eventos (Kafka, Google Pub / Sub, etc.)
Inglés hablado y escrito, nivel medio. (No excluyente)
Responsabilidades
Diseñar, crear y dirigir el desarrollo de aplicaciones nativas en la nube utilizando Google Cloud
Servicios de plataforma, tecnologías de transmisión de eventos y varios marcos de código abierto
Creación de plataformas y soluciones nativas en la nube resistentes, de alta disponibilidad y escalables.
Experiencia tangible considerable con infraestructura de nube, datos y servicios de aplicaciones.
Práctica con la contenerización (Docker) y la orquestación (K8s, Rancher)
Conocimiento de nivel experto y experiencia práctica con Cloud Scripting and Automation
Amplio conocimiento de los servicios de infraestructura de GCP: GCE, GSC, KSM, VPC, Cloud Load Balancing, GKE, Stackdriver, etc.
Conocimientos de NoSQL y SQL: Datastore, Cloud Spanner, BigQuery, BigTable, MongoDB, Cloud SQL (PostgreSQL y MySQL), Oracle, MSSQL
Experiencia en la implementación de aplicaciones con Google App Engine
Debe comprender las metodologías Agile / SCRUM",3.3,"Nisum
3.3",Santiago,-1,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Lead Data Scientist,-1,"Why Vacasa

We started with just one home and an idea: to bring homeowners and renters together with smart technology and caring local teams. Today, we're the largest full-service vacation rental company in the US—thanks to the people who give us their best every day. You'll fit right in here if you're curious, entrepreneurial, and thrive in a rapid-growth environment.

Why Product at Vacasa

Our motto is to move fast and dream big. Vacasa is well-resourced and we're going places. Our culture is laid-back but our turnarounds are tight, so we switch gears quickly. You'll innovate and iterate, and your work will make an impact.

What we are looking for

As a machine learning lead at Vacasa, you will provide day-to-day technical leadership and direction to a small team of hard-charging data scientists, machine learning engineers, and analysts. In addition to tackling your own projects, you'll advise the team on the best modeling techniques to apply, do ""notebook"" and/or code reviews, and set the overall technical direction of our group. This is a great role for a strong individual contributor looking to make a jump to a tech lead position, or a current team lead looking to make the jump to an exciting hyper-growth pre-IPO environment.

What You'll Do

Vacasa is at the sweet spot for machine learning and AI in that we have 1) lots of data (from our 25,000 homes as well as our channel partners and our own guest app and website), 2) problems that require smart software algorithms (pricing 25,000 homes, sending email recommendations to 1 million guests, etc.), and the 3) growth that demands we invest in methods to use 1 to solve 2, and do it quickly.

You'll use your knowledge of data science and machine learning algorithms to help our nimble team solve problems like how we build models to dynamically charge the right price for each of our 25,000 units for each of 540 days into the future, how we rank our units on our search engine results pages in order to maximize guest conversion rate and revenue, and how we estimate how much a prospective home might be able to make as a Vacasa rental based on its characteristics and location. You'll be in jupyter notebooks of your own creation and your colleague's daily, using libraries like Tensor Flow, scikit-learn, pandas, and plotly to build and test models, write up the results, and present findings to key stakeholders. You'll also mentor more junior team members, helping them grow into top-notch data scientists and machine learning engineers.

Skills you'll need
Intelligence, humility, candor, and the ability to thrive in a fast-paced and sometimes mildly chaotic startup environment
You like to get things right and ship things quickly, but you can appropriately balance the inherent conflict between the two
Art history majors are welcome -- we are strong believers in personal growth and care more about what you have done at work the past three years and what you are capable of doing now than we do about where you went to school or what you studied
Expert-level SQL - most of our data is in redshift and you should have well-honed skills at accessing it
Strong python experience
Expert-level knowledge of data science libraries such as pandas, numpy, tensor-flow / keras or pytorch, scikit-learn, plotly (or equivalent)
Strong familiarity with a gamut of data science and machine learning approaches, including neural networks, random forest and GBTs, KNNs, k-means clustering, various types of regressions, and bayesian techniques
Ability to function in a ""big data"" environment including an intermediate to expert knowledge of Spark and distributed training
Familiarity with AWS ecosystem and tools such as Glue, SageMaker, Athena, and Fargate
Familiarity with Docker or other container systems
Full english language professional proficiency (Resumes need to be submitted in English)
What you'll get
Career advancement opportunities
Employee discounts
All the equipment you'll need to be successful
Great colleagues and culture",3.3,"Vacasa
3.3",Santiago,-1,1001 to 5000 Employees,2009,Company - Private,Real Estate,Real Estate,$100 to $500 million (USD),-1
Apprentice Data Scientist,-1,"Digital
Apprentice Data Scientist - QuantumBlack

Santiago

Apply Now

Qualifications

Bachelors degree (up to 2 years) in computer science, statistics, physics, applied mathematics, engineering or related fields
Relevant coding and modelling skills with applied practical experience and programming background is highly desired
Programming skills in at least 2 of the following language: R, Python, Scala, SQL
Knowledge of distributed computing or NoSQL technologies is a bonus
Strong analytical and problem-solving skills paired with the ability to develop creative and efficient solutions
Ability to work collaboratively in a team environment and effectively with people at all levels in an organization
Ability to communicate ideas most effectively - both verbally and in writing - in English
Willingness to travel

Who You'll Work With

You’ll work in our Santiago office as part of our Advanced Analytics Apprenticeship program within our QuantumBlack team.
As an Apprentice Data Scientist at QuantumBlack, you will work with other Data Scientists, Data Engineers, Machine Learning Engineers, Designers and Project Managers on interdisciplinary projects, using Maths, Stats and Machine Learning to derive structure and knowledge from raw data across various industry sectors.
You’ll typically work on projects across all industries and will be fully integrated with the rest of our global firm. You’ll work with colleagues from across the firm to help our clients launch agile marketing and personalization programs at scale, enabled by data and technology. You’ll have the opportunity to plug into exciting large scale marketing and digital transformations.
Our office culture is casual and social, with an emphasis on education and innovation. We have the freedom to try new ideas, experiment and are expected to be constantly learning and growing. There is also a strong emphasis on mentoring others in the group, enabling them to grow and learn.

What You'll Do


You will work in multi-disciplinary environments harnessing data to provide real-world impact for organizations globally.
In this role you will influence many of the recommendations our clients need to positively change their businesses and enhance performance. You will work on complex and extremely varied data sets from some of the world’s largest organizations to solve real world problems. You will develop data science products and solutions by writing highly optimized code to advance our internal Data Science Toolbox for clients, as well as for our data science team.
You will also work with specialists in machine learning, engineering and design and add real-world impact to your academic expertise. You will be encouraged to write ‘black’ papers and present at meetings and conferences should you wish.
Please submit your CV in English
As an equal opportunity employer, QuantumBlack encourages applications from all backgrounds regardless of gender, race, disability, pregnancy, marital status, age, sexual orientation, gender reassignment, religion or belief. We maintain a sense of community rooted in respect and consideration for all employees where any evaluation is based simply upon individual work and team performance.

Industries
High Tech

Functions
Technology

Apply Now
FOR U.S. APPLICANTS: McKinsey & Company is an Equal Opportunity/Affirmative Action employer.
All qualified applicants will receive consideration for employment without regard to sex, gender
identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran
status, age, or any other characteristic protected by applicable law.

FOR NON-U.S. APPLICANTS: McKinsey & Company is an Equal Opportunity employer. For additional details
regarding our global EEO policy and diversity initiatives, please visit our
McKinsey Careers and
Diversity & Inclusion sites.",4.4,"QuantumBlack
4.4",Santiago,-1,501 to 1000 Employees,2009,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Data Center Facilities Technician/Engineer,-1,"Please submit your resume in English - we can only consider applications submitted in this language.

Minimum qualifications:
Associate's degree, trade school certification or other verifiable training in a relevant technical field or equivalent practical experience.
2 years of experience in a journeyman or technician role.
2 years of experience in mechanical/HVAC and/or in electrical.
Preferred qualifications:
Universal Refrigerant Handler's certification. Ability to obtain licensing if required by the local jurisdiction by start date for this role.
Knowledge of the electrical mechanical systems used in data center environments, including: feeders, transformers, generators, switchgear, UPS systems, ATS/STS/PDU/PMM/CRAC/air handling units, and chillers.
Ability to learn quickly and address issues as they arise during normal working hours or when on-call.
Ability to communicate effectively with contractors.
Ability to work non-standard work hours as needed including working weekends, holidays and shift-based schedules.
Ability to speak and write in English fluently.
About the job


The Data Center team designs and operates some of the most sophisticated electrical engineering, mechanical engineering and HVAC systems in the world. Facilities Technicians at Google data centers operate, monitor and support physical facilities conditions. Some of these duties will include heating and cooling of air and water, power supply, generators, UPS systems, electrical distribution and control and monitoring systems. You regularly help inspect, maintain and repair various data center systems such as piping and non-critical electrical or mechanical system components). You provide daily assistance to senior technicians as you read blueprints/schematics, conduct tours of systems and assess their working order.

As a master of of excellent practices, you develop creative approaches to reducing operational costs while improving overall data center efficiency. You ensure that environmental and safety standards are consistently met, identifying problems and making repairs quickly In emergency situations or abnormal conditions, you manage data center performance issues and outages to minimize the recovery time from failures.

Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.
Responsibilities
Operate, monitor, maintain, and respond to abnormal conditions in facilities systems.
Track and trend operational characteristics.
Work non-standard hours, which may include working after-hours, weekends, and holidays.
Be responsible for the following areas: Electrical, Mechanical, and Building Monitoring and Control.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",4.5,"Google
4.5",Santiago,-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Senior R&D Engineer,-1,"Business Title
Senior R&D Engineer

18-Dec-2020

Requisition Number
28083BR

Job Description and Requirements
At Synopsys, we’re at the heart of the innovations that change the way we work and play. Self-driving cars. Artificial Intelligence. The cloud. 5G. The Internet of Things. These breakthroughs are ushering in the Era of Smart Everything. And we’re powering it all with the world’s most advanced technologies for chip design and software security. If you share our passion for innovation, we want to meet you.

Our Silicon Design & Verification business is all about building high-performance silicon chips—faster. We’re the world’s leading provider of solutions for designing and verifying advanced silicon chips. And we design the next-generation processes and models needed to manufacture those chips. We enable our customers to optimize chips for power, cost, and performance—eliminating months off their project schedules.

We're looking for a Senior R&D Engineer to join the team.
Does this sound like a good role for you?

Responsible for designing, developing, troubleshooting, or debugging software programs. Develops software tools including operating systems, compilers, routers, networks, utilities, databases and internet-related tools, etc. Determines hardware compatibility and/or influences hardware design.

Key Qualifications
Designs algorithms and data structures. Has strong desires to learn and explore new technologies and demonstrates good analysis and problem-solving skills.
Prior knowledge and experience of CAD tool development are required.
Possesses a solid understanding of specialization area plus working knowledge of one other related area. Resolves issues in creative ways.
Exercises independent judgment in selecting methods and techniques to obtain solutions. E
xecutes projects from start to completion.
Contributes to moderately complex aspects of a project.
Determines and develops recommendations to solutions.
Works on team-driven or task-oriented projects.
May guide more junior peers with aspects of their job.
Networks with senior internal and external personnel in own area of expertise.
Preferred Experience
Experience in programming software for operating systems, utilizing machine assembly and/or job control languages, and some knowledge of software capabilities.
Experience on development of complex software projects, familiarity with C/C++ coding, and a strong background in data structures and algorithms.
Typically requires a minimum of 5 years of related experience.
Inclusion and Diversity are important to us. Synopsys considers all applicants for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, military veteran status, or disability.

Hiring Location
CHILE - Chile, CHILE - Santiago

Hire Type
Employee

Job Category
Engineering

Country
Chile",4.1,"Synopsys
4.1",Santiago,-1,10000+ Employees,1986,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
Data Scientist (Aerolinea),-1,"Acid Labs es una fábrica de software web y móvil basada en Chile, pero atendiendo también para Perú y Colombia, aunque con mayores objetivos aún en la mira.

Somos un equipo muy flexible de desarrollador@s y diseñador@s, sin código de vestimenta.

Nuestros valores son: La transparencia, trabajar para generar valor, pasión por la excelencia y trabajo en equipo.

Conocimientos requeridos

El Data Scientist será responsable de resolver problemas de alta complejidad relacionados al análisis de datos mediante el uso de herramientas estadísticas e informáticas, síntesis de estos elementos y extracción de conclusiones basado en los datos. Se requiere una persona curiosa y con una capacidad analítica comprobada en proyectos y en trabajos de desarrollo Agile. Este deberá proporcionar mediante el uso de estas herramientas, la creación de significado y valor sobre los datos presentados.

Criterios tecnicos excluyentes:
Experiencia con Python o R u otro lenguaje de ciencia de datos.
Conocimiento y experiencia en técnicas estadísticas para medir modelos que puedan validar lo que están construyendo.
Conocimientos de nube AWS.
Conocimientos de Machine learning.
Conocimientos de powerBI.
Agilidad
Plus diferenciador:
Mongo / SQL
Jenkins y Github
Inglés
Beneficios
Seguro Complementario de Salud.
5 días de vacaciones adelantadas a partir del tercer mes.
Descuento con cafeterías
Convenio Caja de compensación Los Andes
Descuento Gimnasio Sportlife
Bono por hijo nacido y matrimonio
Aguinaldos de Fiestas Patrias y Navidad
Powered by JazzHR",3.9,"Acid Labs
3.9",Chile,-1,51 to 200 Employees,2006,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Principal Software Engineer,-1,"SOUTHWORKS is growing fast and hiring fast. We’re not your average dev firm – so this is a great place to build your anything-but-average dev career.

This is where top developers get the opportunity to:

Be the best – You’ll work on elite three-person Fireteams with other sharp, skilled coders who know how to do top-notch, innovative work in record time.

Grow like crazy – You’ll take the next step in your career and have plenty of opportunities for professional development through weekly feedback sessions.

Take on the challenge – You’ll be tackling new things all the time, have the freedom to self-direct your own work, and get hands-on training with the latest technologies.

Make a difference – You’ll write code for some of the biggest brands in the world, and set a new standard for high-quality, high- profile projects.

SOUTHWORKS aspires to be an organization that reflects the globally diverse audience that we serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.
SOUTHWORKS' developers work on high- profile projects for some of the biggest brands in the world and set a new standard for high-quality. We're looking for developers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a developer, you will work on a wide-variety of projects critical to our customers' needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our developers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

As a Principal Software Engineer at SOUTHWORKS, you’ll lead software engineering projects for some of the biggest brands in the world and influence teams that design, develop, test, deploy, maintain, and improve software. You will plan requirements, identify risks, manage schedules, and communicate clearly with project stakeholders. And, you’ll learn and grow alongside talented teammates who share your attention to detail and appetite for problem-solving.
Responsibilities
Design, develop, test, deploy, maintain and improve software.
Manage technology programs, defining milestones and success criteria, resource allocation and successful on-time delivery.
Exercise technical judgment in working with multiple cross-functional teams.
Develop tools and processes to improve software engineering productivity.
Communicate schedules, priorities, and status to all levels in the company.
Mentor and train other team members on design techniques, and coding standards.
Minimum qualifications
BS degree in Computer Science or equivalent practical experience.
8 year of experience with one or more general purpose programming languages including: Java, C/C++, C#, Objective C, Python, JavaScript or Go.
Experience working with one or more from the following: Infrastructure, Machine Learning, Mobile Application Development, Embedded Systems, Front End Development, Security and Privacy.
Experience architecting and developing large scale design.
Experience in Program Management on technical cross-functional projects.
Working proficiency and communication skills in verbal and written English.
Passionate about technology.
Preferred qualifications
Experience managing execution and high quality product delivery.
Ability to exercise technical judgment in solving software engineering challenges.
Ability to be an influential member of a highly integrated team composed of both technical and non-technical members.
Interest and ability to learn other coding languages as needed.
Fast learner who is comfortable figuring things out with new technology.
Is excited to work with cutting-edge technologies before they are public.
About us
SOUTHWORKS is the remote dev firm people turn to for their most complex, high-profile projects. You get great results without the endless hand-holding and do- overs outsourcing is known for. Too often when you bring in outsourced developers for help, you end up having to help them instead – so you spend all your time babysitting the project.

To make everything right, we bring a unique “own it, bring it, prove it” approach to software development. It’s about thinking beyond the reqs, finding the fastest way to the best outcomes, and always keeping you in the know. And it’s why companies such as Microsoft, Amazon, 7-Eleven, Discovery Networks, and even the Olympic Games count on us.

SOUTHWORKS. Make everything right.",4.1,"SOUTHWORKS
4.1",Chile,-1,201 to 500 Employees,2004,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1
Data Scientist,-1,"En CleverIT Group desarrollamos software a medida, consultoría DevOps, servicio completo UX, control de calidad automatizado, entre otros servicios; somos habilitadores entre tecnología y personas a través valores como la eficiencia, transparencia y trabajo en equipo, buscando siempre la agilidad.

Sobresalimos manteniendo una cultura organizacional que se apega a las mejoras prácticas de agilidad logrando la transformación cultural que las empresas necesitan para mejorar su valor de negocio.

Somos un equipo joven e innovador y entregamos un espacio para crecer y demostrar el máximo potencial de cada uno a través del trabajo en equipo entre las diferentes áreas.

Nos encontramos buscando un DATA SCIENTIST

Funciones del cargo
-Depurar y limpiar datos para descartar información irrelevante; utilizando softwares de análisis, machine learning y estadística para preparar los datos para su uso en modelos prescriptivos y predictivos.
-Investigar y desarrollar las ultimas tendencias tecnológicas y modelos de aprendizaje estadístico para el análisis de datos.
-Colaborar con los departamentos de gestión de productos e ingeniería para comprender las necesidades de la empresa y encontrar posibles soluciones.
-Implementar nuevas metodologías estadísticas u otras metodologías matemáticas según sea necesario para modelos o análisis específicos.
-Optimizar los esfuerzos conjuntos de desarrollo mediante el uso adecuado de la base de datos y el diseño del proyecto.

Requerimientos del cargo
-Conocimientos de R o Python
-Experiencia trabajando en ecosistemas Big data
-Conocimiento estadísticos y Maching learning.
-Conocimiento de Tensor Flow


Beneficios
Somos un equipo muy flexible sumando cada día mas clever. No tenemos horarios fijos ni códigos de vestimenta y nos encanta la innovación y nuevas ideas.
Dentro de nuestros beneficios de empresa están:
Seguro de Salud Complementario.
Formación y capacitación constante
Días Nacimiento de hijos.
Días por matrimonio.
Bono aguinaldo y navidad",-1,CleveritGroup,Santiago,-1,-1,-1,-1,-1,-1,-1,-1
Software Engineer,-1,"Microsoft Engineering team is looking for software developers. Are you interested in working on a product that ships new features every week? Would you like to design and develop new components that solve complex distributed systems and search optimization problems? If the answer to these questions is yes, then we would like to hear from you! We write software from the ground-up, running across thousands of servers. We are currently building a new system for searching data in an enterprise. The goal of the system is to efficiently search all entity types such as emails, calendar items, contacts, documents, and so on with latency in milliseconds. To design the new system, we are applying a combination of approaches from the fields of API design, Machine Learning, Distributed Computing, Workflow engines, Algorithm Optimization, and many more. Come to define, design and deliver the next state of enterprise search system.

Responsibilities
Design and develop search and platform features
Operate and manage live site for substrate search service
Collaborate with the team on building a highly scalable and high performance search stack
Collaborate with customers and partners to understand user requirements and design features to enable rich search experiences
Qualifications


- Demonstrated problem solving and debugging skills.

- 2+ years of experience in distributed systems and agile development environment

- Excellent communications and cross-group collaboration skills which facilitate interactions across

- 3+ years of C++/C#/Java software engineering and product development experience

- A BS in Computer Science or related engineering field. MS degree preferred.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.

#M365Core",4.4,"Microsoft
4.4",Santiago,-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Software Engineer,-1,"Microsoft Engineering team is looking for software developers. Are you interested in working on a product that ships new features every week? Would you like to design and develop new components that solve complex distributed systems and search optimization problems? If the answer to these questions is yes, then we would like to hear from you! We write software from the ground-up, running across thousands of servers. We are currently building a new system for searching data in an enterprise. The goal of the system is to efficiently search all entity types such as emails, calendar items, contacts, documents, and so on with latency in milliseconds. To design the new system, we are applying a combination of approaches from the fields of API design, Machine Learning, Distributed Computing, Workflow engines, Algorithm Optimization, and many more. Come to define, design and deliver the next state of enterprise search system.

Responsibilities
Design and develop search and platform features
Operate and manage live site for substrate search service
Collaborate with the team on building a highly scalable and high performance search stack
Collaborate with customers and partners to understand user requirements and design features to enable rich search experiences
Qualifications


- Demonstrated problem solving and debugging skills.

- 2+ years of experience in distributed systems and agile development environment

- Excellent communications and cross-group collaboration skills which facilitate interactions across

- 3+ years of C++/C#/Java software engineering and product development experience

- A BS in Computer Science or related engineering field. MS degree preferred.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.

#M365Core",4.1,"Microsoft
4.4",Santiago,-1,10000+ Employees,1986,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
Frontend Engineer,-1,"Cornershop es un servicio que te lleva el súper y distintas tiendas de especialidad, a tu casa o donde quieras, en una hora. Somos una de las Startups con mayor crecimiento en Latinoamérica: estamos en Chile, México, Perú, Colombia, Canadá, Brasil, Estados Unidos y Costa Rica.

Parte de nuestra misión es crear un servicio simple e intuitivo, que logre ser lo más automatizado posible y que, por lo mismo, logre escalar de forma orgánica. Los problemas los resolvemos a través de Software y nuestros equipos trabajan, piensan y hablan con y desde la tecnología.

Estamos buscando a nuestros próximos/as Frontend Engineers, que quieran ser parte de distintos proyectos y equipos relacionados a usuarios, porque hay software en todos lados. Deberás colaborar en la definición e implementación de funcionalidades clave en las plataformas web de Cornershop, participar en el diseño y conceptualización de las diferentes APIs que Cornershop posee, colaborar con las diferentes áreas de la empresa para definir requerimientos y diseñar soluciones y resolver problemas en sistemas de producción de forma metódica.

Actualmente, nuestro equipo Tech está compuesto por más de 130 ingenieros e ingenieras, que desarrollan software desde Chile, para todos los países donde estamos operando. Cornershop tiene miles de desafíos de escala para que puedas aplicar creatividad, habilidad y experiencia para participar en la creación de herramientas de optimización de distintos procesos internos y proponer mejoras.
¿Qué esperamos de ti?
Que puedas diseñar y construir aplicaciones web intensivas en datos y con una interfaz amigable, utilizando JavaScript/HTML/CSS
Que tengas experiencia en React
Que tengas experiencia en el ecosistema frontend moderno, herramientas de tooling y librerías, tales como webpack, sass, redux, mobx, entre otras
Que te motiven los desafíos y aprender constantemente de manera autodidacta.
Que quieras trabajar bajo buenas prácticas de ingeniería de software como Clean Code, testing, CI/CD, etc
Que tengas experiencia trabajando con APIs REST.
Que entiendas conceptos como flujo unidireccional de data, inmutabilidad, encapsulación y arquitecturas de componentes
Que tengas conocimientos y/o familiaridad con APIs nativas de la plataforma web
Que poseas dominio de herramientas para la automatización de los procesos de desarrollo de software
Que tengas experiencia con pre-procesadores CSS y/o CSS-in-JS
Que puedas comunicarte en español e inglés, sobre todo escrito
Te amaríamos más aún si
Que tengas nociones de UX/UI y puedas tomar decisiones de diseño
Has trabajado con Firebase
Que domines de conceptos de programación funcional y programación reactiva
Que no le tengas miedo a tomar decisiones y liderar proyectos
Que trabajes de forma proactiva, responsable y creativa
Que abraces la diversidad, la interculturalidad y seas tolerante
Te guste aprender constantemente no sólo sobre tu trabajo: que tengas un hobbie, te guste hacer cosas y seas un aporte positivo al equipo
¿Cómo serán tus primeros días?
Con la pandemia no solo hemos tenido que adaptarnos a la mascarilla, sino también a nuevos procesos internos. Últimamente nuestro crecimiento se ha acelerado en un 300% y trabajamos día a día para seguirle el ritmo, sin dejar de entregar la mejor experiencia a nuestros usuarios y a ti, que vienes a trabajar con nosotros.

Por ahora nuestros Onboarding y día a día son 100% remoto, para proteger la salud de todes (lo que no quiere decir que trabajaremos así para siempre, pero sí hasta que todas y todos puedan sentirse seguros al momento de salir y enfrentar las calles y aglomeraciones).

¿Cómo vamos a proceder?
- Recibirás tu contrato por email y podrás firmarlo digitalmente para que no tengas que salir.
- Recibirás en la puerta de tu casa tu computador y herramientas de trabajo que necesites.
- Tendrás una inducción con los distintos equipos con los que trabajarás.
- Serás invitado a una QA party (ya te explicaremos qué es eso) para participar en las mejoras de nuestro servicio.
- Para que no te sientas como el meme del perrito en el computador que dice ""I have no idea what I'm doing"", la primera semana agendaremos tu Onboarding (todo remoto por supuesto, así que puedes estar en pijama y nadie lo va a notar).

Nuestros beneficios:
Porque no todo es trabajo duro, también tenemos beneficios para que tus días en la oficina sean más amigables.
- Horarios flexibles, real
- Vacaciones adicionales
- Suscripción a Cornershop Pop para tus compras
- Seguro complementario de salud, vida y dental
- Actividades deportivas semanales
- Formación técnica: suscripción a plataforma con cursos, libros, certificaciones, etc
- Tech Talks informativas y formativas
- Y lo mejor de todo, trabajar y aprender con un equipo fuera de serie

Si quieres ser parte de un equipo profesional, respetuoso y diverso, donde te aseguramos que aprenderás mucho desarrollando esta software company, postula y las personas que escribieron esto se pondrán en contacto contigo.

Si quedaste con ganas de saber más de nosotros, puedes encontrar más detalles aquí:
https://medium.com/getonbrd/awesomecompanies-episodio-6-cornershop-8851c728d3e0
http://www.laclase.cl/",4.2,"Cornershop
4.2",Santiago,-1,501 to 1000 Employees,2015,Company - Private,Food & Beverage Stores,Retail,Unknown / Non-Applicable,-1
